sport,api_version,season,seasonId,week_number,game_number,season_type,playerId,uniformNumber,uniformNumberDisplay,primaryPositionLk,secondaryPositionLk,first_name,last_name,full_name,player_id,uniform_number,uniform_number_display,primary_position_lk,secondary_position_lk,team_id,sets_played,kills,kills_per_set,attack_errors,attack_attempts,attack_percentage,assists,assists_per_set,setting_errors,service_errors,service_aces,service_aces_per_set,total_reception_attempts,reception_errors,positive_reception_pct,digs,digs_per_set,blocks,blocks_per_set,au_total_points
volleyball,v1,2021,3,5,26,Championship,60,21,21,SETTR,,Amanda,Peterson,Amanda Peterson,60,21,21,SETTR,,42,2,0,0.0,0,0,0.0,0,0.0,0,1,0,0.0,0,0,0.0,2,1.0,0,0.0,142
volleyball,v1,2021,3,5,26,Championship,81,16,16,OPPHT,,Sherridan,Atkinson,Sherridan Atkinson,81,16,16,OPPHT,,42,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,26,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,42,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,26,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,42,3,11,3.67,3,30,0.27,1,0.33,0,1,0,0.0,0,0,0.0,9,3.0,1,0.33,242
volleyball,v1,2021,3,5,26,Championship,144,50,50,MBLCK,,Ci,Michel,Ci Michel,144,50,50,MBLCK,,42,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,26,Championship,58,7,7,LIB,,Tiffany,Clark,Tiffany Clark,58,7,7,LIB,,42,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,24,1,0.63,11,3.67,0,0.0,213
volleyball,v1,2021,3,5,27,Championship,115,3,3,SETTR,,Samantha,Seliger-Swenson,Samantha Seliger-Swenson,115,3,3,SETTR,,44,3,2,0.67,0,5,0.4,41,13.67,0,0,0,0.0,0,0,0.0,11,3.67,1,0.33,284
volleyball,v1,2021,3,5,27,Championship,149,47,47,MBLCK,,Kristy,Wieser,Kristy Wieser,149,47,47,MBLCK,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,27,Championship,74,15,15,MBLCK,,Nia,Grant,Nia Grant,74,15,15,MBLCK,,44,3,4,1.33,1,8,0.38,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,2,0.67,194
volleyball,v1,2021,3,5,27,Championship,119,27,27,LIB,,Dalianliz,Rosado,Dalianliz Rosado,119,27,27,LIB,,44,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,32,3,0.47,12,4.0,0,0.0,194
volleyball,v1,2021,3,5,27,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,44,3,13,4.33,4,41,0.22,0,0.0,0,1,1,0.33,0,0,0.0,7,2.33,0,0.0,235
volleyball,v1,2021,3,5,27,Championship,117,17,17,SETTR,,Taylor,Bruns,Taylor Bruns,117,17,17,SETTR,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,27,Championship,78,22,22,OPPHT,,Sareea,Freeman,Sareea Freeman,78,22,22,OPPHT,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,27,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,44,3,7,2.33,3,16,0.25,0,0.0,0,2,0,0.0,0,0,0.0,4,1.33,2,0.67,188
volleyball,v1,2021,3,5,27,Championship,139,42,42,OUTHT,,Symone,Abbott,Symone Abbott,139,42,42,OUTHT,,44,3,11,3.67,2,21,0.43,3,1.0,0,2,0,0.0,21,2,0.43,11,3.67,1,0.33,312
volleyball,v1,2021,3,5,27,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,44,3,14,4.67,5,31,0.29,1,0.33,0,0,0,0.0,7,0,0.29,4,1.33,3,1.0,293
volleyball,v1,2021,3,5,27,Championship,143,80,80,OUTHT,OPPHT,Holly,Toliver,Holly Toliver,143,80,80,OUTHT,OPPHT,44,3,0,0.0,0,0,0.0,0,0.0,0,4,0,0.0,0,0,0.0,2,0.67,0,0.0,118
volleyball,v1,2021,3,5,27,Championship,148,52,52,SETTR,,Kelly,Hunter,Kelly Hunter,148,52,52,SETTR,,43,3,3,1.0,0,4,0.75,26,8.67,0,1,1,0.33,0,0,0.0,7,2.33,0,0.0,129
volleyball,v1,2021,3,5,27,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,43,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,9,0,0.89,11,3.67,0,0.0,113
volleyball,v1,2021,3,5,27,Championship,132,90,90,OUTHT,,Odina,Aliyeva,Odina Aliyeva,132,90,90,OUTHT,,43,2,2,1.0,2,15,0.0,1,0.5,0,0,0,0.0,24,0,0.5,4,2.0,2,1.0,101
volleyball,v1,2021,3,5,27,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,43,2,3,1.5,2,11,0.09,0,0.0,0,0,1,0.5,22,1,0.45,1,0.5,0,0.0,65
volleyball,v1,2021,3,5,27,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,43,3,9,3.0,3,31,0.19,1,0.33,0,2,1,0.33,8,0,0.5,7,2.33,0,0.0,116
volleyball,v1,2021,3,5,27,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,43,3,0,0.0,1,4,-0.25,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,2,0.67,62
volleyball,v1,2021,3,5,27,Championship,77,4,4,SETTR,,Erica,Handley,Erica Handley,77,4,4,SETTR,,43,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2021,3,5,27,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,43,3,3,1.0,3,10,0.0,0,0.0,0,0,2,0.67,0,0,0.0,3,1.0,1,0.33,79
volleyball,v1,2021,3,5,27,Championship,150,49,49,MBLCK,,Briana,Holman,Briana Holman,150,49,49,MBLCK,,43,1,3,3.0,0,6,0.5,0,0.0,0,1,0,0.0,0,0,0.0,1,1.0,1,1.0,73
volleyball,v1,2021,3,5,27,Championship,122,95,95,OPPHT,,Ebony,Nwanebu,Ebony Nwanebu,122,95,95,OPPHT,,43,3,11,3.67,4,31,0.23,0,0.0,0,0,0,0.0,0,0,0.0,8,2.67,1,0.33,132
volleyball,v1,2021,3,5,28,Championship,55,10,10,OUTHT,,Jordan,Larson,Jordan Larson,55,10,10,OUTHT,,42,3,15,5.0,7,47,0.17,1,0.33,0,1,0,0.0,13,0,0.85,12,4.0,3,1.0,187
volleyball,v1,2021,3,5,28,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,42,3,8,2.67,1,22,0.32,0,0.0,0,0,0,0.0,34,1,0.65,9,3.0,1,0.33,181
volleyball,v1,2021,3,5,28,Championship,58,7,7,LIB,,Tiffany,Clark,Tiffany Clark,58,7,7,LIB,,42,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,26,0,0.77,14,4.67,0,0.0,153
volleyball,v1,2021,3,5,28,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,42,3,7,2.33,4,30,0.1,0,0.0,0,0,0,0.0,0,0,0.0,9,3.0,1,0.33,105
volleyball,v1,2021,3,5,28,Championship,144,50,50,MBLCK,,Ci,Michel,Ci Michel,144,50,50,MBLCK,,42,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,40
volleyball,v1,2021,3,5,28,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,42,2,1,0.5,0,2,0.5,8,4.0,0,0,0,0.0,0,0,0.0,1,0.5,0,0.0,61
volleyball,v1,2021,3,5,28,Championship,147,77,77,MBLCK,,Cori,Crocker,Cori Crocker,147,77,77,MBLCK,,42,3,3,1.0,0,9,0.33,0,0.0,0,1,1,0.33,0,0,0.0,3,1.0,2,0.67,107
volleyball,v1,2021,3,5,28,Championship,112,34,34,SETTR,,Kaylee,Manns,Kaylee Manns,112,34,34,SETTR,,42,3,3,1.0,0,4,0.75,28,9.33,0,0,0,0.0,0,0,0.0,5,1.67,0,0.0,117
volleyball,v1,2021,3,5,28,Championship,60,21,21,SETTR,,Amanda,Peterson,Amanda Peterson,60,21,21,SETTR,,42,2,0,0.0,0,0,0.0,0,0.0,0,0,1,0.5,0,0,0.0,1,0.5,0,0.0,57
volleyball,v1,2021,3,5,28,Championship,81,16,16,OPPHT,,Sherridan,Atkinson,Sherridan Atkinson,81,16,16,OPPHT,,42,2,2,1.0,0,6,0.33,0,0.0,0,0,0,0.0,0,0,0.0,4,2.0,1,0.5,88
volleyball,v1,2021,3,5,28,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,42,3,7,2.33,1,21,0.29,0,0.0,0,1,0,0.0,0,0,0.0,1,0.33,4,1.33,129
volleyball,v1,2021,3,5,28,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,45,3,7,2.33,4,22,0.14,1,0.33,0,1,1,0.33,38,2,0.53,10,3.33,0,0.0,219
volleyball,v1,2021,3,5,28,Championship,113,33,33,OPPHT,,Alex,Holston,Alex Holston,113,33,33,OPPHT,,45,3,12,4.0,6,30,0.2,0,0.0,0,0,0,0.0,0,0,0.0,4,1.33,3,1.0,240
volleyball,v1,2021,3,5,28,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,45,3,26,8.67,7,55,0.35,1,0.33,0,1,0,0.0,8,0,0.75,9,3.0,0,0.0,374
volleyball,v1,2021,3,5,28,Championship,70,23,23,MBLCK,,Molly,Lohman,Molly Lohman,70,23,23,MBLCK,,45,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,0,0.0,145
volleyball,v1,2021,3,5,28,Championship,151,45,45,SETTR,,Kylie,Pickrell,Kylie Pickrell,151,45,45,SETTR,,45,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,28,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,45,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,140
volleyball,v1,2021,3,5,28,Championship,67,19,19,OPPHT,,Katie,Carter,Katie Carter,67,19,19,OPPHT,,45,3,1,0.33,2,6,-0.17,0,0.0,0,2,0,0.0,0,0,0.0,8,2.67,0,0.0,148
volleyball,v1,2021,3,5,28,Championship,118,6,6,MBLCK,,Lauren,Gibbemeyer,Lauren Gibbemeyer,118,6,6,MBLCK,,45,3,5,1.67,2,19,0.16,0,0.0,0,0,0,0.0,0,0,0.0,2,0.67,3,1.0,202
volleyball,v1,2021,3,5,28,Championship,62,1,1,LIB,,Kristen,Tupac,Kristen Tupac,62,1,1,LIB,,45,3,0,0.0,0,0,0.0,4,1.33,0,0,0,0.0,27,0,0.63,24,8.0,0,0.0,338
volleyball,v1,2021,3,5,28,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,45,3,10,3.33,2,19,0.42,1,0.33,0,1,0,0.0,0,0,0.0,3,1.0,2,0.67,228
volleyball,v1,2021,3,5,28,Championship,89,26,26,SETTR,,Brie,King,Brie King,89,26,26,SETTR,,45,3,2,0.67,0,6,0.33,50,16.67,0,1,0,0.0,0,0,0.0,11,3.67,1,0.33,265
volleyball,v1,2021,3,5,29,Championship,67,19,19,OPPHT,,Katie,Carter,Katie Carter,67,19,19,OPPHT,,45,3,1,0.33,0,3,0.33,0,0.0,0,1,0,0.0,0,0,0.0,2,0.67,0,0.0,190
volleyball,v1,2021,3,5,29,Championship,88,28,28,MBLCK,,Taylor,Morgan,Taylor Morgan,88,28,28,MBLCK,,45,3,4,1.33,3,12,0.08,0,0.0,0,1,2,0.67,0,0,0.0,1,0.33,1,0.33,209
volleyball,v1,2021,3,5,29,Championship,89,26,26,SETTR,,Brie,King,Brie King,89,26,26,SETTR,,45,3,1,0.33,0,5,0.2,35,11.67,0,0,0,0.0,0,0,0.0,10,3.33,0,0.0,293
volleyball,v1,2021,3,5,29,Championship,120,29,29,OUTHT,OPPHT,Lindsay,Stalzer,Lindsay Stalzer,120,29,29,OUTHT,OPPHT,45,3,8,2.67,2,27,0.22,1,0.33,0,1,0,0.0,29,2,0.48,13,4.33,1,0.33,294
volleyball,v1,2021,3,5,29,Championship,131,26,26,OPPHT,,Erica,Wilson,Erica Wilson,131,26,26,OPPHT,,45,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,5,29,Championship,91,24,24,OUTHT,,Aury,Cruz,Aury Cruz,91,24,24,OUTHT,,45,3,12,4.0,4,34,0.24,1,0.33,0,1,1,0.33,9,0,0.67,9,3.0,0,0.0,330
volleyball,v1,2021,3,5,29,Championship,62,1,1,LIB,,Kristen,Tupac,Kristen Tupac,62,1,1,LIB,,45,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,22,0,0.68,13,4.33,0,0.0,278
volleyball,v1,2021,3,5,29,Championship,70,23,23,MBLCK,,Molly,Lohman,Molly Lohman,70,23,23,MBLCK,,45,3,0,0.0,0,0,0.0,0,0.0,0,1,0,0.0,0,0,0.0,0,0.0,0,0.0,172
volleyball,v1,2021,3,5,29,Championship,113,33,33,OPPHT,,Alex,Holston,Alex Holston,113,33,33,OPPHT,,45,3,10,3.33,3,36,0.19,1,0.33,0,0,0,0.0,0,0,0.0,6,2.0,1,0.33,267
volleyball,v1,2021,3,5,29,Championship,118,6,6,MBLCK,,Lauren,Gibbemeyer,Lauren Gibbemeyer,118,6,6,MBLCK,,45,3,9,3.0,1,17,0.47,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,6,2.0,372
volleyball,v1,2021,3,5,29,Championship,151,45,45,SETTR,,Kylie,Pickrell,Kylie Pickrell,151,45,45,SETTR,,45,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,180
volleyball,v1,2021,3,5,29,Championship,119,27,27,LIB,,Dalianliz,Rosado,Dalianliz Rosado,119,27,27,LIB,,44,3,0,0.0,0,0,0.0,5,1.67,0,0,0,0.0,25,1,0.56,8,2.67,0,0.0,61
volleyball,v1,2021,3,5,29,Championship,59,25,25,OPPHT,,Karsta,Lowe,Karsta Lowe,59,25,25,OPPHT,,44,3,14,4.67,7,41,0.17,0,0.0,0,2,0,0.0,0,0,0.0,7,2.33,2,0.67,71
volleyball,v1,2021,3,5,29,Championship,74,15,15,MBLCK,,Nia,Grant,Nia Grant,74,15,15,MBLCK,,44,3,5,1.67,1,7,0.57,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,28
volleyball,v1,2021,3,5,29,Championship,117,17,17,SETTR,,Taylor,Bruns,Taylor Bruns,117,17,17,SETTR,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,5,29,Championship,68,18,18,OUTHT,,Deja,McClendon,Deja McClendon,68,18,18,OUTHT,,44,3,13,4.33,6,37,0.19,1,0.33,0,1,2,0.67,15,0,0.6,8,2.67,2,0.67,131
volleyball,v1,2021,3,5,29,Championship,139,42,42,OUTHT,,Symone,Abbott,Symone Abbott,139,42,42,OUTHT,,44,3,10,3.33,3,26,0.27,0,0.0,0,1,0,0.0,28,1,0.54,12,4.0,0,0.0,114
volleyball,v1,2021,3,5,29,Championship,78,22,22,OPPHT,,Sareea,Freeman,Sareea Freeman,78,22,22,OPPHT,,44,2,0,0.0,0,0,0.0,0,0.0,0,1,0,0.0,0,0,0.0,3,1.5,0,0.0,7
volleyball,v1,2021,3,5,29,Championship,149,47,47,MBLCK,,Kristy,Wieser,Kristy Wieser,149,47,47,MBLCK,,44,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,
volleyball,v1,2021,3,5,29,Championship,143,80,80,OUTHT,OPPHT,Holly,Toliver,Holly Toliver,143,80,80,OUTHT,OPPHT,44,3,0,0.0,0,0,0.0,1,0.33,0,0,0,0.0,1,1,0.0,1,0.33,0,0.0,-6
volleyball,v1,2021,3,5,29,Championship,56,5,5,MBLCK,,Molly,McCage,Molly McCage,56,5,5,MBLCK,,44,3,4,1.33,2,16,0.13,2,0.67,0,0,0,0.0,0,0,0.0,3,1.0,2,0.67,49
volleyball,v1,2021,3,5,29,Championship,115,3,3,SETTR,,Samantha,Seliger-Swenson,Samantha Seliger-Swenson,115,3,3,SETTR,,44,3,0,0.0,0,3,0.0,35,11.67,0,1,1,0.33,0,0,0.0,14,4.67,0,0.0,109
volleyball,v1,2021,3,5,30,Championship,71,7,7,OUTHT,,Erin,Fairs,Erin Fairs,71,7,7,OUTHT,,43,2,0,0.0,0,1,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100
volleyball,v1,2021,3,5,30,Championship,77,4,4,SETTR,,Erica,Handley,Erica Handley,77,4,4,SETTR,,43,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100
volleyball,v1,2021,3,5,30,Championship,128,81,81,OUTHT,,Bethania,De La Cruz,Bethania De La Cruz,128,81,81,OUTHT,,43,3,13,4.33,5,43,0.19,0,0.0,0,1,1,0.33,11,0,0.73,9,3.0,0,0.0,249
volleyball,v1,2021,3,5,30,Championship,150,49,49,MBLCK,,Briana,Holman,Briana Holman,150,49,49,MBLCK,,43,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,100
volleyball,v1,2021,3,5,30,Championship,132,90,90,OUTHT,,Odina,Aliyeva,Odina Aliyeva,132,90,90,OUTHT,,43,3,8,2.67,1,17,0.41,0,0.0,0,1,0,0.0,38,2,0.55,14,4.67,2,0.67,256
volleyball,v1,2021,3,5,30,Championship,121,55,55,MBLCK,,Ali,Bastianelli,Ali Bastianelli,121,55,55,MBLCK,,43,3,3,1.0,1,9,0.22,0,0.0,0,2,0,0.0,0,0,0.0,1,0.33,7,2.33,185
volleyball,v1,2021,3,5,30,Championship,122,95,95,OPPHT,,Ebony,Nwanebu,Ebony Nwanebu,122,95,95,OPPHT,,43,3,7,2.33,5,31,0.06,0,0.0,0,1,0,0.0,0,0,0.0,7,2.33,2,0.67,147
volleyball,v1,2021,3,5,30,Championship,116,40,40,LIB,,Nomaris,Vélez Agosto,Nomaris Vélez Agosto,116,40,40,LIB,,43,3,0,0.0,0,0,0.0,3,1.0,0,0,0,0.0,12,1,0.67,13,4.33,0,0.0,192
volleyball,v1,2021,3,5,30,Championship,148,52,52,SETTR,,Kelly,Hunter,Kelly Hunter,148,52,52,SETTR,,43,3,1,0.33,2,5,-0.2,32,10.67,0,1,1,0.33,0,0,0.0,12,4.0,1,0.33,192
volleyball,v1,2021,3,5,30,Championship,140,41,41,MBLCK,,Taylor,Sandbothe,Taylor Sandbothe,140,41,41,MBLCK,,43,3,9,3.0,2,15,0.47,1,0.33,0,0,1,0.33,0,0,0.0,3,1.0,2,0.67,200
volleyball,v1,2021,3,5,30,Championship,64,8,8,OUTHT,,Cassidy,Lichtman,Cassidy Lichtman,64,8,8,OUTHT,,42,3,5,1.67,6,24,-0.04,0,0.0,0,0,0,0.0,8,0,0.63,6,2.0,1,0.33,100
volleyball,v1,2021,3,5,30,Championship,81,16,16,OPPHT,,Sherridan,Atkinson,Sherridan Atkinson,81,16,16,OPPHT,,42,3,6,2.0,4,24,0.08,0,0.0,0,0,0,0.0,0,0,0.0,5,1.67,0,0.0,105
volleyball,v1,2021,3,5,30,Championship,144,50,50,MBLCK,,Ci,Michel,Ci Michel,144,50,50,MBLCK,,42,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,80
volleyball,v1,2021,3,5,30,Championship,112,34,34,SETTR,,Kaylee,Manns,Kaylee Manns,112,34,34,SETTR,,42,3,0,0.0,0,0,0.0,33,11.0,1,0,0,0.0,0,0,0.0,8,2.67,0,0.0,141
volleyball,v1,2021,3,5,30,Championship,147,77,77,MBLCK,,Cori,Crocker,Cori Crocker,147,77,77,MBLCK,,42,3,6,2.0,1,11,0.45,0,0.0,0,0,0,0.0,0,0,0.0,1,0.33,2,0.67,145
volleyball,v1,2021,3,5,30,Championship,58,7,7,LIB,,Tiffany,Clark,Tiffany Clark,58,7,7,LIB,,42,3,0,0.0,0,0,0.0,2,0.67,0,0,0,0.0,40,3,0.58,13,4.33,0,0.0,157
volleyball,v1,2021,3,5,30,Championship,60,21,21,SETTR,,Amanda,Peterson,Amanda Peterson,60,21,21,SETTR,,42,3,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,80
volleyball,v1,2021,3,5,30,Championship,90,13,13,OPPHT,,Sheilla,Castro,Sheilla Castro,90,13,13,OPPHT,,42,2,6,3.0,0,15,0.4,0,0.0,0,1,0,0.0,0,0,0.0,3,1.5,2,1.0,159
volleyball,v1,2021,3,5,30,Championship,55,10,10,OUTHT,,Jordan,Larson,Jordan Larson,55,10,10,OUTHT,,42,3,10,3.33,4,33,0.18,3,1.0,0,2,3,1.0,13,0,0.54,17,5.67,1,0.33,306
volleyball,v1,2021,3,5,30,Championship,114,30,30,MBLCK,,Lianna,Sybeldon,Lianna Sybeldon,114,30,30,MBLCK,,42,3,8,2.67,4,19,0.21,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,96
volleyball,v1,2021,3,5,30,Championship,66,2,2,SETTR,,Valerie,Nichol,Valerie Nichol,66,2,2,SETTR,,42,0,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,80
